,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
10,2024-01-11,PEOPLEUSDT_-6270.552300352154,1000SATSUSDT_-2201.4677010467053,WLDUSDT_-2125.2398896942623,FRONTUSDT_-1793.2498530446385,AUCTIONUSDT_-1766.971820639173,FILUSDT_-909.3397897301755,BNBUSDT_-514.2629009225993,NEARUSDT_-510.4411063519086,ALICEUSDT_-169.10832897197474,ORDIUSDT_-162.35111522756188,GALAUSDT_-125.53142707158435,1000FLOKIUSDT_-99.21386328690106,DOGEUSDT_-89.90730176312567,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,FTMUSDT_44.97340007009706,BEAMXUSDT_140.83378357902316,ENJUSDT_141.29086761544406,STGUSDT_248.26103465973284,ADAUSDT_351.26595658561433,JASMYUSDT_376.172765111517,ARUSDT_404.5079122747296,UNIUSDT_432.2359775870392,XRPUSDT_460.60590222295,DOTUSDT_535.1397781670154,1000SHIBUSDT_732.2713081293814,AVAXUSDT_801.7994739142878,HIGHUSDT_896.4647235962275,RNDRUSDT_954.3841470560178,SOLUSDT_1035.0716249019133,BCHUSDT_1037.4749120205934,BTCUSDT_1038.2370605307353,FETUSDT_1177.6234698695043,MATICUSDT_1299.6192386376808,LINKUSDT_1395.4534429010425,TIAUSDT_1721.7245606288773,BIGTIMEUSDT_2340.280159992034,1000PEPEUSDT_2354.1971605067,ETHUSDT_2675.116477234056,ETCUSDT_3916.5609706744303,OPUSDT_4276.7676115589575,ARBUSDT_4462.369149653774,ENSUSDT_6305.586667109827,LDOUSDT_7140.28802619832,1000BONKUSDT_10404.732318144372
11,2024-01-12,PEOPLEUSDT_-1660.609163925785,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,1000SATSUSDT_622.2767668793489,BNBUSDT_717.3095002312368,BTCUSDT_851.4904568396715,ORDIUSDT_1170.8938354773802,WLDUSDT_1170.9992945850383,SOLUSDT_1575.9315547170488,DOGEUSDT_2028.6202065756595,XRPUSDT_2036.9416710881574,BEAMXUSDT_2231.3934209081012,RNDRUSDT_2479.521527807854,1000SHIBUSDT_2601.2159445220877,1000FLOKIUSDT_2861.137197106693,TIAUSDT_2921.067931199101,JASMYUSDT_2994.130264690463,ENJUSDT_3056.991612149175,LINKUSDT_3133.278773791967,GALAUSDT_3133.416252286889,STGUSDT_3170.1534513037777,ALICEUSDT_3217.2742315277264,NEARUSDT_3307.588387099099,FTMUSDT_3382.02419076763,FILUSDT_3409.299922452627,FRONTUSDT_3439.0213844374275,UNIUSDT_3439.6131431970944,BCHUSDT_3576.5609363506155,HIGHUSDT_3913.9396166811257,AVAXUSDT_3928.1239019862874,FETUSDT_4006.309614438118,ADAUSDT_4076.004643415695,ARUSDT_4181.647675600602,MATICUSDT_4198.092869197202,DOTUSDT_4428.752930733723,ETHUSDT_4489.046752047075,BIGTIMEUSDT_4814.288699545542,LDOUSDT_4969.507354934814,AUCTIONUSDT_5018.154751222131,OPUSDT_5031.226466497945,1000PEPEUSDT_5778.232496757882,ARBUSDT_8020.744885860815,1000BONKUSDT_10054.768626726916,ETCUSDT_13145.884099577119,ENSUSDT_18391.528678481744
12,2024-01-13,BTCUSDT_-863.4413209367038,SOLUSDT_-477.1724155532672,BEAMXUSDT_-228.26737144709452,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,RNDRUSDT_115.87011785698971,ORDIUSDT_126.65486014279722,BNBUSDT_313.8863103575829,1000SATSUSDT_719.56818891169,XRPUSDT_839.1306127860496,DOGEUSDT_1125.1002391314853,1000SHIBUSDT_1440.7331036944904,LINKUSDT_1483.455007849014,JASMYUSDT_1610.9345704352204,FTMUSDT_1630.7164784860945,LDOUSDT_1801.7112697550594,AVAXUSDT_1912.903823696947,1000FLOKIUSDT_1966.1408573056951,FETUSDT_1998.1595026375344,GALAUSDT_2011.7416230234714,NEARUSDT_2246.1369833136737,TIAUSDT_2272.635718425364,ENJUSDT_2285.19776443751,DOTUSDT_2579.3609942271237,MATICUSDT_2687.974328797146,ADAUSDT_2740.971777079178,UNIUSDT_2774.8296671900875,FILUSDT_2824.478196394242,STGUSDT_2844.230683803854,AUCTIONUSDT_2914.549545301728,ALICEUSDT_2988.8092378111937,WLDUSDT_3044.397413393497,1000PEPEUSDT_3090.1612847541937,ETHUSDT_3157.336722915257,1000BONKUSDT_3485.4203898356136,HIGHUSDT_3492.3894504824757,BCHUSDT_3577.358742015939,ARUSDT_3633.9767914146064,FRONTUSDT_4108.144810481403,OPUSDT_4206.748277259857,PEOPLEUSDT_4635.558982084095,BIGTIMEUSDT_4831.150035013609,ARBUSDT_5769.444970188891,ETCUSDT_11464.815433929569,ENSUSDT_17413.38795432991
13,2024-01-14,BTCUSDT_-2358.0494120300314,SOLUSDT_-1826.3774511736883,LDOUSDT_-1633.7615777127876,BEAMXUSDT_-1518.2828087047894,RNDRUSDT_-1134.9553692372906,FTMUSDT_-748.8204597021046,AVAXUSDT_-733.8559859988851,1000PEPEUSDT_-719.3636003774175,1000BONKUSDT_-583.0096218183054,XRPUSDT_-535.8189593193367,BNBUSDT_-413.92204191675785,JASMYUSDT_-395.08417201785284,FETUSDT_-357.1278913806399,DOGEUSDT_-350.95327247737725,LINKUSDT_-340.0394048183797,NEARUSDT_-76.1479902201717,1000FLOKIUSDT_-66.1590174018669,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,BCHUSDT_6.840654593749187,DOTUSDT_8.840662096912123,ADAUSDT_173.64452821889304,1000SHIBUSDT_187.17002849062723,GALAUSDT_252.9876690483008,AUCTIONUSDT_333.19635488642876,MATICUSDT_411.1510196275751,ORDIUSDT_504.88396721621035,ENJUSDT_509.244385522085,BIGTIMEUSDT_817.7769864310571,FILUSDT_841.2875064479839,1000SATSUSDT_842.1066238443815,FRONTUSDT_1024.7354782158452,UNIUSDT_1096.6778596637919,ETHUSDT_1167.4243141750235,STGUSDT_1240.4103331176814,ALICEUSDT_1293.6167069523374,OPUSDT_1408.584168670558,HIGHUSDT_1836.0508832515857,WLDUSDT_1862.7098775848692,ARBUSDT_1940.9388835145671,ARUSDT_2471.7896055460637,PEOPLEUSDT_2991.22678911941,TIAUSDT_3912.374065372557,ETCUSDT_6003.285053418239,ENSUSDT_10645.459184037918
14,2024-01-15,LDOUSDT_-2886.5910334500186,BTCUSDT_-2038.1416551048037,1000PEPEUSDT_-1671.7096362358982,BCHUSDT_-1309.7051668556815,FTMUSDT_-1268.3317474754551,FETUSDT_-1210.4863181814346,OPUSDT_-1135.360907851878,RNDRUSDT_-1024.5938474203322,DOTUSDT_-997.5955987776044,BIGTIMEUSDT_-970.794415412728,ADAUSDT_-897.7223018414932,AVAXUSDT_-804.8712927373712,NEARUSDT_-774.7014695312185,MATICUSDT_-759.0098678173556,ENJUSDT_-713.0929450953132,FRONTUSDT_-682.2302840043144,GALAUSDT_-679.222450109358,ARBUSDT_-573.2342207699087,JASMYUSDT_-548.233595847215,BEAMXUSDT_-503.4443412345942,PEOPLEUSDT_-457.9104164424359,XRPUSDT_-416.9276658613454,1000FLOKIUSDT_-386.67327610002764,DOGEUSDT_-289.7250868721481,1000SHIBUSDT_-248.92489795028771,SOLUSDT_-191.29259382141475,UNIUSDT_-167.61816486004565,ETHUSDT_-110.18943549930796,1000BONKUSDT_-71.19415301850643,BNBUSDT_-51.1525400797179,ALICEUSDT_-13.182902360708388,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,FILUSDT_196.88666854102084,WLDUSDT_337.75995630538597,STGUSDT_755.5312756081813,ETCUSDT_777.242621624869,LINKUSDT_961.1813077722051,ORDIUSDT_962.9987559302704,AUCTIONUSDT_978.5711538670653,HIGHUSDT_981.9953212001619,1000SATSUSDT_1486.9935439708077,ARUSDT_3845.5141770678138,TIAUSDT_5331.328166227579,ENSUSDT_6546.886933470829
15,2024-01-16,OPUSDT_-2864.7863398558106,LDOUSDT_-2088.35543293006,PEOPLEUSDT_-2030.0246768227623,ETCUSDT_-1730.1205554626488,1000PEPEUSDT_-1632.6079496606906,1000BONKUSDT_-1468.678565762698,ADAUSDT_-1457.7774237496496,GALAUSDT_-1444.9170580684427,NEARUSDT_-1434.220023414785,BCHUSDT_-1359.7236219156002,ENJUSDT_-1331.208612485747,MATICUSDT_-1321.2238185618542,BTCUSDT_-1253.1655731647193,ARBUSDT_-1127.4700351047748,RNDRUSDT_-1112.153026394757,FTMUSDT_-1014.0171759938409,ALICEUSDT_-1008.7219742096513,DOTUSDT_-971.699102619008,AVAXUSDT_-932.1937958009602,1000SHIBUSDT_-878.974267834599,FRONTUSDT_-866.6685199728837,FETUSDT_-636.1319043189222,JASMYUSDT_-622.241980269958,WLDUSDT_-596.2902939279267,ETHUSDT_-545.7851963848059,1000FLOKIUSDT_-530.7197692669799,FILUSDT_-503.24996238100823,SOLUSDT_-363.9153165210132,DOGEUSDT_-355.0698538684389,XRPUSDT_-288.9621474466054,UNIUSDT_-71.26749744363343,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,STGUSDT_158.44539091060935,1000SATSUSDT_414.5760670504198,ORDIUSDT_757.4545481799414,BEAMXUSDT_865.6557067957103,AUCTIONUSDT_966.8392181416262,HIGHUSDT_1132.349156362829,BNBUSDT_1184.1773376953086,BIGTIMEUSDT_1780.355628913888,LINKUSDT_1893.6425218674822,ENSUSDT_2000.938990092645,ARUSDT_2138.420926796678,TIAUSDT_4657.255112861608
16,2024-01-17,PEOPLEUSDT_-2637.5255999574974,OPUSDT_-2062.492434782421,ETCUSDT_-1733.758477638587,NEARUSDT_-1709.7299451746628,ENSUSDT_-1555.3014599880728,1000BONKUSDT_-1463.0967565525996,MATICUSDT_-1134.8424563471988,GALAUSDT_-1061.734099736521,FILUSDT_-937.7114547804555,AVAXUSDT_-827.387921592957,ADAUSDT_-801.3910105644075,1000PEPEUSDT_-796.4055777501785,BCHUSDT_-786.9214975775984,DOTUSDT_-752.2756988498707,1000SHIBUSDT_-749.1661095618282,ENJUSDT_-671.7530374126861,WLDUSDT_-626.5947859971462,FRONTUSDT_-462.8936838505483,ALICEUSDT_-456.5242534790017,JASMYUSDT_-364.0388781463785,LDOUSDT_-357.00423806726303,BTCUSDT_-321.5166416614431,ARBUSDT_-295.89851016772286,XRPUSDT_-277.3347998687591,DOGEUSDT_-149.85998514216524,RNDRUSDT_-68.28315893861497,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,ETHUSDT_34.776124526408346,1000SATSUSDT_150.77116986313936,FETUSDT_171.300474770912,SOLUSDT_267.1272928944144,1000FLOKIUSDT_393.9840510024659,ARUSDT_562.4271081163241,FTMUSDT_625.0882754082702,ORDIUSDT_908.7007883072315,LINKUSDT_935.9736838822878,BIGTIMEUSDT_1038.1405332810464,UNIUSDT_1107.5358932357335,HIGHUSDT_1112.9784725009242,BNBUSDT_1216.2023240240906,STGUSDT_1378.96335495709,TIAUSDT_2484.26827595343,BEAMXUSDT_3898.6053892238965,AUCTIONUSDT_8761.434871971902
17,2024-01-18,PEOPLEUSDT_-2408.0104715816406,ENSUSDT_-2352.474638321108,ETCUSDT_-1543.0114217190057,OPUSDT_-1481.3904572534043,1000BONKUSDT_-1470.2521457222965,MATICUSDT_-1381.270508312386,FILUSDT_-1286.8401400473538,BCHUSDT_-1185.2794955687646,ARBUSDT_-1169.6220776871962,LDOUSDT_-1067.6354090864031,NEARUSDT_-979.0024841711878,DOTUSDT_-937.4791337350775,1000SATSUSDT_-868.1646129740589,JASMYUSDT_-867.9196662670744,WLDUSDT_-844.3565594245493,GALAUSDT_-746.5781481842125,1000SHIBUSDT_-732.1947076630438,ADAUSDT_-687.4468604067144,1000PEPEUSDT_-454.5624671077656,XRPUSDT_-435.9297621871637,ENJUSDT_-428.9758144675007,ARUSDT_-362.1912012429579,AVAXUSDT_-278.49991210170833,DOGEUSDT_-271.92086164295756,ALICEUSDT_-248.6560964090793,BTCUSDT_-155.80315858417492,TIAUSDT_-147.1530931043761,ORDIUSDT_-136.04705602546986,BIGTIMEUSDT_-82.40709377861457,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,FETUSDT_74.11931524851785,ETHUSDT_75.62189181050081,FRONTUSDT_226.31015829966063,1000FLOKIUSDT_259.02101266091717,BNBUSDT_264.51036889088596,FTMUSDT_748.9066642689135,UNIUSDT_868.5943302164914,SOLUSDT_1526.2582726684361,LINKUSDT_1700.111020796056,STGUSDT_2203.125260734168,HIGHUSDT_2228.900199807212,RNDRUSDT_2914.246602242117,BEAMXUSDT_5086.330054531755,AUCTIONUSDT_6341.698418000181
18,2024-01-19,1000BONKUSDT_-3763.910991639562,ARBUSDT_-3062.326911498363,ENSUSDT_-2798.1405758123537,1000SATSUSDT_-2775.843629575373,PEOPLEUSDT_-2705.265086185998,OPUSDT_-2675.7829281865543,ETCUSDT_-2614.528057048339,LDOUSDT_-2557.7477407812335,TIAUSDT_-2360.355282978888,BIGTIMEUSDT_-2184.785188598452,MATICUSDT_-2153.6432032581174,FETUSDT_-2140.511675276272,JASMYUSDT_-1969.2971505969358,DOTUSDT_-1826.71830541089,GALAUSDT_-1776.773967921201,ALICEUSDT_-1708.6887271343824,BCHUSDT_-1686.4496706963698,NEARUSDT_-1560.274723902403,1000PEPEUSDT_-1533.9773308000608,ADAUSDT_-1530.0710896591604,WLDUSDT_-1522.8532442028732,ORDIUSDT_-1486.6974745151765,AVAXUSDT_-1327.7105046531458,ENJUSDT_-1277.394819382625,1000SHIBUSDT_-1265.393683346227,FILUSDT_-1224.23682531996,FTMUSDT_-1184.612720266307,1000FLOKIUSDT_-1158.839558661646,XRPUSDT_-1040.7702178866616,ARUSDT_-933.3441786536324,UNIUSDT_-847.1769975140247,DOGEUSDT_-797.6873468221191,STGUSDT_-714.8096954291238,BTCUSDT_-624.4794353290738,AUCTIONUSDT_-606.4682195010438,ETHUSDT_-566.0382833310653,LINKUSDT_-394.87085987230404,FRONTUSDT_-327.8106420549804,BNBUSDT_-76.07314701194113,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,HIGHUSDT_91.4359823411783,SOLUSDT_225.98111917953378,BEAMXUSDT_435.4165336682185,RNDRUSDT_2572.525304775518
19,2024-01-20,1000BONKUSDT_-4853.3478463900665,ENSUSDT_-4552.778646584491,1000SATSUSDT_-4420.572049854331,BIGTIMEUSDT_-4223.537436088441,ARBUSDT_-3854.1127478719227,PEOPLEUSDT_-3266.5581751795526,NEARUSDT_-3150.7493847484,STGUSDT_-3092.489326456008,FTMUSDT_-3071.3368502782128,OPUSDT_-3060.482531385345,LDOUSDT_-3041.388627234362,FETUSDT_-3041.005606502467,ETCUSDT_-2850.328180554329,ALICEUSDT_-2799.627626521175,GALAUSDT_-2793.6688693707106,WLDUSDT_-2781.590396723098,AVAXUSDT_-2760.3482157855656,MATICUSDT_-2750.225826723384,JASMYUSDT_-2623.91904403596,DOTUSDT_-2584.0020992818495,1000PEPEUSDT_-2532.1767852946923,ORDIUSDT_-2512.1108556972767,FILUSDT_-2327.132011886152,BEAMXUSDT_-2326.7454526758315,ADAUSDT_-2237.865087078149,ENJUSDT_-2203.8372490265942,1000FLOKIUSDT_-2133.782700900013,UNIUSDT_-2055.527845506341,TIAUSDT_-1847.6031093795202,HIGHUSDT_-1814.6040207383815,BCHUSDT_-1812.1931978912087,AUCTIONUSDT_-1674.8883865246798,XRPUSDT_-1633.0837196474822,SOLUSDT_-1560.6934671949696,1000SHIBUSDT_-1357.5158811655715,DOGEUSDT_-1181.0233004080621,BTCUSDT_-1053.8346305451057,ETHUSDT_-811.5483104504414,ARUSDT_-783.9967264156812,FRONTUSDT_-642.4950504659406,LINKUSDT_-231.83810123053698,BNBUSDT_-9.492884572024721,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,RNDRUSDT_1087.365573894503
20,2024-01-21,ENSUSDT_-4725.362494437579,1000SATSUSDT_-4419.533368000949,1000BONKUSDT_-3926.835144357948,ARBUSDT_-3629.6691188587997,BIGTIMEUSDT_-3617.2510889762475,LDOUSDT_-3234.951627894577,BEAMXUSDT_-3223.828598743066,NEARUSDT_-3035.5833567253103,FETUSDT_-2722.3063315146683,WLDUSDT_-2606.6559603392816,AVAXUSDT_-2558.248392099954,ORDIUSDT_-2452.821114520572,OPUSDT_-2423.823179415915,AUCTIONUSDT_-2262.339083511053,FTMUSDT_-2196.1276725329067,DOTUSDT_-2036.4010752644408,GALAUSDT_-1985.7407870636969,STGUSDT_-1925.951631068089,MATICUSDT_-1876.76723194986,SOLUSDT_-1834.5693911898377,1000PEPEUSDT_-1775.4568626266328,FILUSDT_-1733.9757087365285,ETCUSDT_-1526.467383394604,ALICEUSDT_-1398.7719921209307,TIAUSDT_-1356.9089889792874,XRPUSDT_-1056.9202972145142,ENJUSDT_-1039.8987004853097,BCHUSDT_-947.6284359113572,JASMYUSDT_-867.9061526941033,UNIUSDT_-852.5179942229888,RNDRUSDT_-726.9761049281195,ADAUSDT_-721.161301142836,ETHUSDT_-692.22766841615,BTCUSDT_-611.2542869185172,PEOPLEUSDT_-423.54832899225903,1000FLOKIUSDT_-422.5176862457168,1000SHIBUSDT_-70.23967553962108,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,ARUSDT_193.31615542217523,BNBUSDT_258.9419764815694,DOGEUSDT_574.3925398039199,LINKUSDT_1167.1883048521179,HIGHUSDT_1326.024397569247,FRONTUSDT_4352.96199877748
21,2024-01-22,ENSUSDT_-3294.6052391854287,1000SATSUSDT_-2521.785035874075,BEAMXUSDT_-2507.171953949348,1000BONKUSDT_-2287.263647014172,LDOUSDT_-2007.263464919492,AUCTIONUSDT_-1935.5918498283136,FETUSDT_-1715.7571128102973,BIGTIMEUSDT_-1696.1651194548574,ORDIUSDT_-1588.072988035017,ARBUSDT_-1531.570218295948,NEARUSDT_-1520.688632965086,OPUSDT_-1251.4031126764119,SOLUSDT_-1217.6923927117343,AVAXUSDT_-1172.4581920824105,RNDRUSDT_-1117.8578311102174,TIAUSDT_-1110.4583815194921,DOTUSDT_-1045.022307482121,WLDUSDT_-919.7276026177415,FILUSDT_-891.4959926539706,FTMUSDT_-887.4023686030796,STGUSDT_-719.6514853491067,ARUSDT_-555.6274943156127,1000PEPEUSDT_-553.2122857852905,ETCUSDT_-466.3978429418978,ETHUSDT_-418.92711573439027,XRPUSDT_-332.6476636327254,UNIUSDT_-309.37692645738304,MATICUSDT_-287.83854672363583,BTCUSDT_-219.85001268760382,ENJUSDT_-186.0079127721706,GALAUSDT_-142.86935780267964,BCHUSDT_-97.32294087530407,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,ADAUSDT_32.82871453345756,ALICEUSDT_116.25153623711664,1000SHIBUSDT_320.5968689224511,PEOPLEUSDT_434.12762158283107,LINKUSDT_437.5191293462941,JASMYUSDT_585.5568076148163,BNBUSDT_680.4199613278798,1000FLOKIUSDT_2115.0717003167897,HIGHUSDT_2470.3129169993413,DOGEUSDT_2821.162472381738,FRONTUSDT_4688.208085002866
22,2024-01-23,ENSUSDT_-3497.5379513139246,1000BONKUSDT_-3318.8188289415457,BIGTIMEUSDT_-3270.055077103151,BEAMXUSDT_-3266.9403516438542,NEARUSDT_-3020.0439594204267,1000SATSUSDT_-2998.2584135974726,TIAUSDT_-2926.176208165241,ARUSDT_-2910.5657641502166,ORDIUSDT_-2799.9322866746343,AUCTIONUSDT_-2664.3522631840124,AVAXUSDT_-2579.0151270110546,SOLUSDT_-2530.3308472130393,WLDUSDT_-2487.6114508315613,FETUSDT_-2452.620673492266,ARBUSDT_-2420.8779560618514,LDOUSDT_-2092.0269454442637,RNDRUSDT_-2052.0046861117917,FTMUSDT_-2044.0869264326943,OPUSDT_-2042.2436530778082,FILUSDT_-2031.6887320566382,DOTUSDT_-1996.8812652005668,1000PEPEUSDT_-1782.9349744930637,PEOPLEUSDT_-1700.561651905559,ENJUSDT_-1537.819757268579,UNIUSDT_-1522.8455558779422,GALAUSDT_-1500.1664391279228,ETHUSDT_-1468.8534690678678,ETCUSDT_-1432.7114477341713,STGUSDT_-1408.8078111130935,ADAUSDT_-1186.8120631818094,XRPUSDT_-1131.5020438283873,HIGHUSDT_-1124.2358418734398,LINKUSDT_-993.8836264284429,MATICUSDT_-976.5683663501513,BTCUSDT_-933.6357880910041,1000SHIBUSDT_-922.5828104551882,ALICEUSDT_-880.9097043750381,JASMYUSDT_-588.8910351624894,BCHUSDT_-426.89465806972015,BNBUSDT_-190.52138038456712,1000FLOKIUSDT_-118.77255872861018,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,DOGEUSDT_1089.552057456054,FRONTUSDT_2842.588606845251
23,2024-01-24,ORDIUSDT_-5827.140353532076,1000SATSUSDT_-5813.938017102515,ENSUSDT_-4812.065457811098,ARUSDT_-4339.242417713967,OPUSDT_-4308.247058239418,HIGHUSDT_-4247.028299380498,PEOPLEUSDT_-4237.356827985298,BIGTIMEUSDT_-4231.663130327111,WLDUSDT_-4179.45456496299,NEARUSDT_-4145.643312301046,TIAUSDT_-3900.7687369448577,FTMUSDT_-3833.5994890727065,AVAXUSDT_-3777.434000445564,1000BONKUSDT_-3755.8096568265187,SOLUSDT_-3673.164919032776,FILUSDT_-3658.8412167709416,AUCTIONUSDT_-3574.641496388694,BEAMXUSDT_-3501.113147479998,ARBUSDT_-3417.415768065024,GALAUSDT_-3172.982787945581,UNIUSDT_-3158.5998981866223,1000PEPEUSDT_-3155.362732765881,ETHUSDT_-3052.442037896702,DOTUSDT_-3042.167328981101,LDOUSDT_-3039.9661109138074,ENJUSDT_-3035.700050968153,ALICEUSDT_-3001.7133823735367,LINKUSDT_-2951.5206152600726,FETUSDT_-2927.5468919053487,RNDRUSDT_-2926.6228731437172,STGUSDT_-2571.2480416003077,ETCUSDT_-2550.681422091922,ADAUSDT_-2541.687137813437,MATICUSDT_-2496.272491892283,JASMYUSDT_-2329.929598580341,1000FLOKIUSDT_-2233.454730721861,1000SHIBUSDT_-2199.7231765011416,FRONTUSDT_-2179.858772045287,XRPUSDT_-2099.225557994931,BTCUSDT_-1690.9497506919563,BNBUSDT_-1659.736016456504,DOGEUSDT_-1615.2377526647354,BCHUSDT_-1312.698522148154,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0
24,2024-01-25,ORDIUSDT_-5828.142852697302,1000SATSUSDT_-5712.652381002694,PEOPLEUSDT_-4155.373828117587,FRONTUSDT_-3714.07598061513,HIGHUSDT_-3667.989594528252,OPUSDT_-3006.9322399086545,NEARUSDT_-2893.858713548084,WLDUSDT_-2746.846781013814,ETHUSDT_-2699.599235249678,LINKUSDT_-2670.9192953571564,ARUSDT_-2613.6507689354066,FILUSDT_-2574.056411483867,UNIUSDT_-2563.089247547344,BIGTIMEUSDT_-2470.6672619665237,ENSUSDT_-2359.736399452232,1000PEPEUSDT_-2198.1103575595534,BNBUSDT_-2119.561754841745,ALICEUSDT_-2116.1445736090805,FTMUSDT_-1976.8493976705,ENJUSDT_-1930.2770937958512,ADAUSDT_-1857.98470243759,1000FLOKIUSDT_-1846.4218787326602,ETCUSDT_-1798.1003348993622,MATICUSDT_-1796.3150660763717,STGUSDT_-1658.7827546544304,DOTUSDT_-1592.5029432679783,ARBUSDT_-1578.0258087895238,GALAUSDT_-1572.9695091699832,XRPUSDT_-1562.4231868967806,DOGEUSDT_-1547.520990855356,1000SHIBUSDT_-1428.7497661791288,1000BONKUSDT_-1210.1687858422783,SOLUSDT_-1207.21464533459,RNDRUSDT_-1175.6531994969503,AVAXUSDT_-1146.789547339092,LDOUSDT_-1097.7666840407464,BTCUSDT_-936.7795389699418,JASMYUSDT_-919.5795380649707,TIAUSDT_-905.4649239976723,BEAMXUSDT_-697.561949539419,FETUSDT_-462.03732483250315,AUCTIONUSDT_-396.27905263439817,BCHUSDT_-220.46077122900144,BBUSDT_0.0,NOTUSDT_0.0,WIFUSDT_0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ONDOUSDT_0,ENAUSDT_0.0,OMNIUSDT_0.0,OMUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0
